keyword_id,name
1419,gun
1582,saloon
5744,governor
8009,marching band
10267,comedy
10511,western
11931,spoof
18465,interrupted hanging
34139,railroad
155291,cowboy
160583,western town
160586,western spoof
160588,ceremony
160589,frontier town
160595,looking at the camera
160597,saloon girl
160602,movie reality crossover
160605,nietzsche
160607,coot
160612,self-referential
162078,female singer
236316,anarchic comedy
1562,hostage
5608,affection
10084,rescue
15162,dog
157987,animal actor
191591,benji
414,hunter
3593,wilderness
13032,cougar
179578,lost at sea
191591,benji
837,show business
1156,sister sister relationship
6415,stage show
165643,song and dance
207317,christmas
224326,sister act
1009,baby
1852,mutant
2147,claustrophobia
3030,nightmare
3453,parents-in-law
4597,pencil
4598,eraser
9887,surrealism
10183,independent film
13006,torture
33465,parallel world
234129,cool hair
1551,indigenous
3667,time
5890,community
6157,prayer
10706,spirituality
155071,pagan
378,prison
383,poker
395,gambling
1001,underground world
1335,sense of guilt
1416,jazz
2231,drug dealer
2367,rehabilitation
2375,junkie
2564,wheelchair
2619,suspicion of murder
2694,cold turkey
2695,ex-lover
2696,drums
6255,insanity
4470,punk
11487,midnight movie
155418,subculture
173919,punk band
187056,woman director
5540,heavy metal
5879,anarchist
10445,anti social
10874,thrash metal
10875,metal
10983,anthropology
11053,punk rock
11479,social commentary
187056,woman director
801,bounty hunter
11004,rural setting
11488,pot smoking
33678,beard
34079,death
41390,mustache
156212,spaghetti western
167875,sombrero
177882,right hand man
188947,sidekick
207592,piano
1679,arbitrary law
3877,covered investigation
5136,uniform
5340,investigation
5439,inspector
7002,vigilante
10978,bad cop
782,assassin
1157,wife husband relationship
3152,planned murder
4320,lover
5306,boss
6021,employee
15127,killer
15226,dead fish
34094,extramarital affair
155704,shallow grave
1416,jazz
3423,liquor
3836,success
2708,hitman
4663,lovers
13142,gangster
15127,killer
314,life and death
6155,afterlife
6954,swing
10937,memory
187675,medical student
187676,confetti
2483,nudity
3469,utopia
4278,invasion
9887,surrealism
14544,robot
34117,cult film
255,male nudity
293,female nudity
572,sex
1196,florida
2389,virgin
2483,nudity
6593,stripper
10250,redneck
10873,school
11254,loss of virginity
12011,hijinks
12425,racism
13130,teenager
14794,lust
15075,mischief
156391,peeping tom
161266,teaching
161267,misadventure
179431,duringcreditsstinger
180340,voyeur
206850,canuxploitation
208445,virginity
529,ku klux klan
13130,teenager
14794,lust
15075,mischief
161264,religious fanatic
161266,teaching
161267,misadventure
179431,duringcreditsstinger
12105,student
13130,teenager
15075,mischief
161267,misadventure
572,sex
2483,nudity
3508,underwear
6158,cult
7984,bikini
9713,friends
10873,school
13130,teenager
171636,drag
180340,voyeur
417,corruption
1919,mayor
2095,anti hero
4426,sadism
9794,toxic
11427,movie reference
15000,person on fire
15059,t shirt
155861,workout
157669,health club
157675,rabid anger
157676,disfigured face
157677,superhero spoof
157681,strong man
157686,car run over
157688,shock humor
233,japan
586,new jersey
9663,sequel
9715,superhero
10292,gore
11931,spoof
34117,cult film
2483,nudity
8201,satire
9663,sequel
9715,superhero
10292,gore
11663,camp
11931,spoof
15085,splatter
293,female nudity
1299,monster
1612,spacecraft
1706,experiment
2483,nudity
2588,brain
3598,ax
6149,police
9826,murder
9951,alien
10058,sorority
10292,gore
10326,morgue
10327,undead
10714,serial killer
11181,decapitation
12377,zombie
13092,corpse
13130,teenager
14811,exploding head
14819,violence
34117,cult film
157632,fraternity
157634,parasite
157758,axe murder
172136,space monster
1297,predator
1601,war on drugs
1603,extraterrestrial technology
12670,los angeles
14915,invisible
378,prison
3713,chase
4323,hunting human beings
4325,game show
4565,dystopia
162988,dystopic future
1471,places and planets
4129,widow
4663,lovers
9951,alien
33352,police car
162359,cherry pie
577,black people
1501,allegory
5730,hispanoamerican
9951,alien
10183,independent film
10568,science fiction
3676,living together
6147,delinquency
8015,cop
14909,alien invasion
473,chain
1009,baby
3450,bridge
4458,post-apocalyptic
4565,dystopia
5144,matter of life and death
6239,benzine
6951,biker
9104,partner
9276,truck
14735,motorcycle
14736,motorcycle gang
18114,exploding car
205624,ozploitation
1653,explosive
1789,boomerang
3203,pilot
3713,chase
4458,post-apocalyptic
4565,dystopia
5011,deal
5385,survivor
5650,feral child
5657,australia
5890,community
8440,ex-cop
9276,truck
9663,sequel
10183,independent film
10590,oil
10689,wasteland
12365,gang rape
14736,motorcycle gang
14819,violence
15162,dog
17937,desolate
158269,oil refinery
164899,disfigurement mask
172841,music box
175994,oil tanker
192213,wanderer
205624,ozploitation
1395,arena
1965,sandstorm
4565,dystopia
8516,oasis
9663,sequel
194713,post nuclear
205624,ozploitation
351,poison
1812,fbi
2172,zoo
3713,chase
11190,sexual attraction
33785,drugs and addiction
156650,machine gun
158045,piranha
531,southern usa
1453,amnesia
1803,drug addiction
2411,new orleans
2835,neurosis
2860,heart
3177,fan
3179,sanatorium
5160,aggression by animal
10629,vision
11221,blood
14765,church
14964,drug
15001,demon
33841,incest
459,sexual obsession
549,prostitute
2316,women's sexual identity
5628,broker
5916,gallery owner
6373,sadomasochism
657,fire
1475,telepathy
2051,intelligence
3616,college
627,killing
818,based on novel
4553,black humor
33841,incest
160131,morphing
797,showdown
2619,suspicion of murder
2792,boxer
4906,suspension
10291,organized crime
10950,shootout
15483,car chase
18021,detroit
18179,drug addict
18522,one against many
157584,megalomaniac
178539,maverick cop
180172,framed for murder
188933,bar fight
204904,exploding boat
219404,action hero
2571,tv show
168622,soap opera
171261,television broadcast
10183,independent film
10644,melodrama
12425,racism
817,bookshop
1437,burglar
2619,suspicion of murder
9727,thief
6149,police
14964,drug
380,brother brother relationship
703,detective
830,car race
915,car thief
1936,blackmail
5301,brother
9714,remake
10051,heist
10085,betrayal
10291,organized crime
10950,shootout
11148,police chase
14601,explosion
14819,violence
15100,lock pick
15483,car chase
41158,stakeout
156117,illegal drugs
161636,car movie
162842,stolen cars
226581,ford mustang
227900,blacklight
1667,pimp
14536,crime
1739,holocaust
2315,jewish life
11104,russian front
155375,austria-hungary
1872,loss of father
3071,prince
6464,uncle
9748,revenge
9826,murder
13153,spirit
2564,wheelchair
2956,vietnam
6091,war
8054,volunteer
9673,love
11612,hospital
637,pop
1416,jazz
3462,tzar
6027,music
6220,mafia boss
6382,folk music
10572,music business
33475,songwriter
158744,stock footage
161919,adult animation
173687,music hall
176095,jazz band
176096,generational
176098,jewish mafia
176104,heroin addiction
502,ambush
542,street gang
2583,blackout
4063,siege
6149,police
9937,suspense
10349,survival
10950,shootout
12371,gunfight
14707,brutality
15234,convict
15321,police station
18107,silencer
156257,jail cell
166109,child murder
226254,prison bus
1415,small town
2669,motel
2725,sunlight
3133,vampire
4399,victim
4932,farm
5091,kiss
5606,gang leader
9016,femme fatale
10250,redneck
11546,hitchhiker
18114,exploding car
167043,road movie
169590,police raid
187056,woman director
207268,neo-noir
208975,nomad
235226,vampire clan
5521,arkansas
9937,suspense
10183,independent film
12670,los angeles
15009,criminal
242,new york
577,black people
2394,ghetto
5600,daughter
6149,police
10601,blaxploitation
582,san francisco
2340,paranoia
2380,audio tape
2980,wiretap
4918,shadowing
387,california
549,prostitute
567,alcohol
2956,vietnam
3581,witness
8508,party
9748,revenge
9826,murder
10410,conspiracy
11363,arson
14536,crime
159909,veteran
162340,expose
207268,neo-noir
494,father son relationship
539,middle east
612,hotel
818,based on novel
966,beach
1475,telepathy
1930,kidnapping
2051,intelligence
5086,telekinesis
9855,slow motion scene
10950,shootout
11221,blood
14742,psychic
14819,violence
18508,exploding body
155582,amusement park
163049,government agent
177398,levitation
217415,government agency
818,based on novel
2463,harvard university
3616,college
33861,law student
171476,study group
171486,paper airplane
171493,student mentor relationship
171494,studying
171497,rhetoric
242,new york
417,corruption
1228,1970s
6149,police
417,corruption
458,hippie
10594,money
798,sheriff
917,journalism
1508,new mexico
8201,satire
10084,rescue
12193,reporter
18029,trapped
18034,desert
34250,media hype
155744,newspaper man
195402,film noir
234848,film gris
1797,loyalty
3131,modern society
3230,male friendship
4097,independence
9890,jail
10685,escape
10718,fugitive
378,prison
1485,stadium
1556,texas
1562,hostage
1930,kidnapping
2393,adoption
4725,baby-snatching
5901,texas ranger
6149,police
9672,based on true story
11724,vulgarity
162236,convicted felon
167043,road movie
110,venice
642,robbery
931,jealousy
4129,widow
5310,approach
11677,secretary
34094,extramarital affair
211269,emotions
780,kung fu
1788,chinatown
2343,magic
10092,mystery
1583,mass murder
10562,on the run
10718,fugitive
17987,killing spree
155453,gritty
185456,south dakota
185457,badlands
1816,staircase
3231,russian revolution 1905
3232,odessa
3234,baby carriage
4210,panic
14819,violence
14837,rage
41599,sailor
154802,silent film
162845,revolt
186004,imperial russia
205585,insubordination
208568,port city
815,soulmates
1605,new love
3200,platonic love
4663,lovers
5490,girlfriend
5785,model student
6054,friendship
6170,motherly love
6707,student movie
12105,student
13160,university
14534,relationship
417,corruption
577,black people
700,italo-american
1155,brother sister relationship
2231,drug dealer
9748,revenge
9826,murder
14819,violence
14964,drug
15090,police officer
160910,xenophobia
1299,monster
4270,galaxy
4565,dystopia
9882,space
9951,alien
10336,animation
10364,mission
1755,fascism
2109,communist
3569,latin
5509,spanish civil war
6054,friendship
8778,atheist
10508,teacher
10683,coming of age
156096,butterfly
726,drug abuse
9696,magic mushroom
10123,dark comedy
10183,independent film
14964,drug
157908,psychedelics
164877,heroin addict
187056,woman director
6075,sport
9552,baron
157955,childhood
2479,chicken
6089,freedom
10685,escape
185521,chicken farm
185522,pie machine
222,schizophrenia
8440,ex-cop
179430,aftercreditsstinger
179431,duringcreditsstinger
526,rebel
531,southern usa
697,loss of son
779,martial arts
1402,general
1465,loss of family
2983,passion
3074,insurgence
4653,french
5600,daughter
5992,south carolina
6731,british
9672,based on true story
10292,gore
10364,mission
4414,adventure
6513,cartoon
10267,comedy
11687,breaking the fourth wall
15067,talking to the camera
167043,road movie
196726,celebrity cameo
3366,u.s. air force
13046,grocery
168663,jamaican
168669,meteorologist
168672,rescue boat
168673,marina
168676,city hall
168678,the flemish cap
168679,male camaraderie
168683,storm at sea
2884,asylum
4924,insane asylum
9706,anthology
15106,psychiatrist
160174,mental asylum
255,male nudity
818,based on novel
2340,paranoia
2483,nudity
3335,halloween
3363,hypnosis
3623,cabin
9738,ufo
9951,alien
10183,independent film
12553,alien abduction
14512,new york city
15106,psychiatrist
207317,christmas
917,journalism
1004,commercial
2136,television
2571,tv show
2954,manipulation of the media
7271,tv ratings
8201,satire
10582,television producer
2400,juvenile prison
2679,artist
9890,jail
10211,east los angeles
10700,hood
10726,gang
10766,youth gang
12425,racism
14964,drug
164253,mexican american
183637,barrio
193309,police shootout
206318,cholo
206319,lowrider
156033,jekyll and hyde
417,corruption
703,detective
782,assassin
797,showdown
1812,fbi
3045,mission of murder
4009,witness protection
5956,stuntman
6149,police
6220,mafia boss
9758,deception
12093,special effects
12371,gunfight
14512,new york city
14819,violence
15483,car chase
18118,disguise
156208,federal agent
170118,makeup artist
226499,manhunt
226919,justice department
1576,technology
919,smoking
2492,bank robber
11363,arson
1968,prisoners of war
2957,vietnam war
10787,jungle
1968,prisoners of war
2434,liberation
2957,vietnam war
2959,vietcong
4959,death of a friend
9748,revenge
10685,escape
10950,shootout
13006,torture
422,vietnam veteran
6783,orphanage
11107,rescue mission
12631,long abandoned
6054,friendship
6149,police
9503,outlaw
167043,road movie
840,usa president
1299,monster
1566,dream
2860,heart
5086,telekinesis
14742,psychic
156810,science
211144,snake man
331,tattoo
10107,sinbad
11039,giallo
12339,slasher
155049,wedding dress
6270,high school
8508,party
10275,house party
4344,musical
572,sex
3190,menage a trois
5919,necrophilia
14534,relationship
155744,newspaper man
3801,space travel
3801,space travel
90,paris
409,africa
2173,illegal immigration
5946,ethiopia
6019,human trafficking
6277,language course
7540,circumcision
10601,blaxploitation
258,bomb
395,gambling
720,helicopter
1227,cemetery
1909,coffin
2013,attempted murder
5340,investigation
5446,observer
10601,blaxploitation
158741,grave digger
395,gambling
585,casino
5914,writer's block
10183,independent film
14536,crime
34038,intrigue
193266,croupier
207268,neo-noir
965,age difference
1599,midlife crisis
1660,suppressed past
2417,self-awareness
3321,childhood memory
3923,humor
206736,changing the past or future
572,sex
2101,garage
6259,psychopath
9964,crude humor
14964,drug
1862,coming out
2920,cheerleader
10180,homosexuality
10183,independent film
10768,lesbian
34215,lesbian interest
187056,woman director
791,mentally disabled
941,tradition
1157,wife husband relationship
1879,shower
2384,modernity
3131,modern society
4183,wife
4480,business man
4652,bath house
5809,marriage crisis
33683,beijing
164920,opera singer
212,london england
1003,photographer
1437,burglar
1488,tennis
1565,loss of sense of reality
2619,suspicion of murder
3026,reality
3307,surreal
4659,municipal park
4660,darkroom
4661,pantomime
4662,illusion
4663,lovers
6025,photography
11488,pot smoking
13092,corpse
15166,photo shoot
167200,fashion model
237384,mod 1960s
237386,counterculture
1739,holocaust
2433,jew persecution
5634,pawnbroker
10183,independent film
246,dancing
733,dancer
1691,dance
6027,music
207010,dance teacher
183528,half breed
1852,mutant
8828,marvel comic
9715,superhero
9717,based on comic
10761,superhuman
237,gay
10183,independent film
170179,mentally handicapped man
10183,independent film
2858,sacrifice
3133,vampire
3185,crocodile
5439,inspector
5503,civil engineer
5504,asthma
9840,romance
159401,misdirection
187056,woman director
1328,secret
3358,haunted house
10112,ouija board
10224,haunting
11169,missing girl
162846,ghost
2646,bird
4295,collector
6211,fighter
12965,duel
18330,nature
210024,anime
570,rape
596,adultery
931,jealousy
933,michigan
934,judge
1315,hays code
1416,jazz
1417,jurors
3012,court case
10909,lawyer
2964,future
3713,chase
4379,time travel
4565,dystopia
4978,immortality
9887,surrealism
155573,wild west
163540,christ allegory
293,female nudity
2483,nudity
3616,college
10058,sorority
11870,teen movie
13160,university
15059,t shirt
170827,sex comedy
194236,sorority house
192239,renaissance troup
1321,gold
1502,marshal
1299,monster
5921,step mother
588,rome
1956,world war ii
1333,desperation
2415,idiot
2835,neurosis
15106,psychiatrist
33694,family holiday
9937,suspense
1327,war crimes
1731,writing
2035,mythology
3094,australian
3644,south africa
4406,military court
5947,military service
571,transsexuality
2376,perversity
2700,sperm
3201,orgasm
6444,sodomy
9344,sexology
10180,homosexuality
188242,aphrodisiac
236316,anarchic comedy
10183,independent film
4381,napoleon
13129,execution
236316,anarchic comedy
1992,professor
3096,book
10596,argentina
10873,school
10909,lawyer
10941,disappearance
41525,high school teacher
162365,military
167942,screaming
228163,adopted daughter
228164,torture victim
187056,woman director
2089,harmonica
156825,music store
188649,big band
4129,widow
10637,food
155497,truck driver
160488,hoodlum
193046,noodle
9181,alter ego
10125,mad scientist
18035,family
160450,dean
179431,duringcreditsstinger
191881,research laboratory
90,paris
236,suicide
254,france
395,gambling
3450,bridge
4728,knife
5771,seine
8818,glucksspiel
18106,knife throwing
1605,new love
2038,love of one's life
2203,unexpected happiness
3737,dying and death
3836,success
5091,kiss
9673,love
14534,relationship
156455,unhappiness
187056,woman director
222114,fear of dying
1010,bar
4344,musical
9767,beautiful woman
627,killing
4005,human experimentation
14760,scientist
160130,invisible man
198781,science experiment
1432,nasa
3801,space travel
14626,astronaut
172971,elderly
733,dancer
8864,amateur soccer
237,gay
246,dancing
703,detective
718,confession
966,beach
1524,surfer
8201,satire
8508,party
8613,malibu
9713,friends
9748,revenge
9826,murder
10181,based on play or musical
10183,independent film
10738,diner
11931,spoof
13088,summer
15127,killer
171636,drag
2231,drug dealer
4168,greenhouse
6149,police
14964,drug
160488,hoodlum
9706,anthology
741,transplantation
1706,experiment
1852,mutant
2588,brain
2687,fiancé
3262,surgeon
3688,strip club
6593,stripper
9844,car crash
10124,laboratory
10183,independent film
10292,gore
10478,disembodied head
10770,mad doctor
11034,b movie
11181,decapitation
11581,severed head
13063,car accident
14819,violence
33498,transplant
157789,arm ripped off
157959,surgery
9673,love
155291,cowboy
156622,wild west show
736,journalist
1523,obsession
9748,revenge
9937,suspense
207767,erotic thriller
1321,gold
1956,world war ii
2898,armor
3072,campaign
4595,u.s. army
7184,gold bar
9450,front
9683,lieutenant
10786,colonel
11117,tank
7939,portal
12434,undertaker
156075,evil
162333,tall man
162334,sentinals
293,female nudity
2483,nudity
12377,zombie
162332,mausoleum
162333,tall man
162334,sentinals
162335,mortuary
1227,cemetery
162332,mausoleum
162333,tall man
162334,sentinals
616,witch
3623,cabin
6712,death of a child
9826,murder
12198,pumpkin
15001,demon
156075,evil
187320,storekeeper
232766,vengeance
591,cia
973,refugee camp
3203,pilot
3391,drug smuggle
3800,airplane
8810,laos
14964,drug
367,shyness
5767,summer camp
9826,murder
10292,gore
10714,serial killer
12339,slasher
14819,violence
41329,mental illness
158345,water skiing
531,southern usa
2660,strong woman
3258,beauty
5248,female friendship
10181,based on play or musical
2087,lolita
2393,adoption
8080,saint tropez
1968,prisoners of war
4426,sadism
5919,necrophilia
33977,medical experiment
156855,scientific experiment
161351,nazi exploitation film
161352,ilse koch
1646,autism
6309,double murder
1816,staircase
3406,fall from staircase
33505,gothic
155811,spiral staircase
233450,proto-slasher
2564,wheelchair
3423,liquor
10183,independent film
220,berlin
2606,jew
3691,forbidden love
9833,lesbian relationship
10180,homosexuality
34215,lesbian interest
1680,boston
10183,independent film
10235,family relationships
10707,mother daughter relationship
1156,sister sister relationship
1646,autism
3099,satanism
4788,ersatz
15001,demon
2671,heroin
9782,blindfold
9783,bong
9785,perversion
9786,burned alive
10183,independent film
579,american football
4112,strike
6075,sport
8338,coach
9789,misfit
155791,american football player
572,sex
828,waitress
1156,sister sister relationship
1326,infidelity
2389,virgin
3182,seduction
5301,brother
5490,girlfriend
6038,marriage
6167,engagement
9673,love
10183,independent film
14534,relationship
155241,customer
793,drowning
2726,therapist
4563,virtual reality
10714,serial killer
18130,psychopathy
18525,fbi agent
233,japan
1299,monster
3243,flying saucer
7671,godzilla
14828,city
161791,kaiju
1480,baseball
2269,aquarium
4308,queen elisabeth ii
13015,terrorism
156117,illegal drugs
157241,criminal investigation
167316,buddy cop
236316,anarchic comedy
521,washington d.c.
840,usa president
11931,spoof
192099,the white house
10809,teenage girl
206792,dream like experience
818,based on novel
1419,gun
3591,settler
12371,gunfight
157930,homestead
158615,cattle ranch
163674,gunfighter
186391,cattleman
208476,starting over
514,spain
1604,operation
1899,hunger
2251,lie
3804,post
4129,widow
6362,turtle
10041,dysfunctional family
10937,memory
11612,hospital
11857,mental institution
15106,psychiatrist
161698,doctor patient relationship
189400,lobotomy
189401,brain surgery
75,gunslinger
2752,ranch
5600,daughter
242,new york
254,france
15162,dog
187056,woman director
189131,psychoanalyst
4252,black magic
5545,satanist
6152,supernatural
155730,hammer horror
156174,occult
162745,ritual sacrifice
178647,occult horror
849,dc comics
2343,magic
3290,laser
9673,love
9715,superhero
156174,occult
156525,heroine
195526,supergirl
202723,powers
1618,radiation
3065,minister
12999,black and white
478,china
3292,chinese woman
4289,secret agent
5514,conspiracy of murder
15053,united nations
2920,cheerleader
6075,sport
6270,high school
10809,teenage girl
11672,cheerleading
40905,cheering crowd
179431,duringcreditsstinger
10183,independent film
187056,woman director
10183,independent film
572,sex
2486,fantasy
5744,governor
6270,high school
8508,party
10183,independent film
187056,woman director
1014,loss of lover
3095,antiquary
3861,loss of powers
4959,death of a friend
4978,immortality
641,single parent
897,rap music
936,loss of mother
1952,socially deprived family
4344,musical
4562,rapper
156096,butterfly
157890,dissection
163128,scalpel
187677,medical school
10183,independent film
10322,native american
14819,violence
168622,soap opera
168637,used car dealer
168638,nurse uniform
168641,female bartender
168643,tv production
168654,heart specialist
168657,formosa cafe hollywood
168658,tv writer
168659,murderer duo
9713,friends
10226,neighbor
11612,hospital
15162,dog
33372,womanhood
172399,thinness
172742,christmas lights
177077,rocking chair
206887,seville
520,chicago
1812,fbi
2250,menace
3877,covered investigation
4633,state of emergency
5340,investigation
9937,suspense
10714,serial killer
12663,little girl
15106,psychiatrist
18525,fbi agent
157154,psychotherapy
75,gunslinger
534,mexico
612,hotel
1336,ransom
1666,mexican standoff
1930,kidnapping
5098,sperm bank
5626,from rags to riches
7638,surrogate mother
10594,money
12371,gunfight
13017,drifter
13142,gangster
15009,criminal
18034,desert
33626,millionaire
168713,neo-western
922,hotel room
1768,san diego
1803,drug addiction
2080,stewardess
2635,overdose
4044,groupie
4045,music journalist
5288,rock
5540,heavy metal
6029,concert
8181,swimming pool
9672,based on true story
10505,promiscuity
10683,coming of age
15291,on the road
157722,domineering mother
163976,reconciliation
165402,semi autobiographical
170333,innocence lost
178650,bus trip
180413,aspiring writer
156121,ex-con
212,london england
5679,phone booth
6399,rope
8181,swimming pool
10123,dark comedy
10131,interracial relationship
11343,brighton
13142,gangster
14638,american
14819,violence
14829,strangulation
18254,laptop
33456,double cross
34112,wig
177958,mini cooper
177960,broken finger
177964,contract killer
177967,foot pursuit
197999,room service
570,rape
769,falsely accused
1523,obsession
9826,murder
10183,independent film
11038,trial
33720,guilt
33841,incest
4344,musical
514,spain
572,sex
2483,nudity
2618,miracle
2679,artist
2983,passion
4849,exile
5565,biography
6092,army
6897,bordeaux
14893,art
155697,aristocrat
176857,duchess
187844,flashback
189433,tyranny
9937,suspense
9715,superhero
570,rape
2619,suspicion of murder
6921,jogging
7098,sexual murder
9937,suspense
10714,serial killer
10909,lawyer
217324,murder hunt
886,film making
6270,high school
9663,sequel
10714,serial killer
12339,slasher
179430,aftercreditsstinger
187056,woman director
30,individual
246,dancing
279,usa
642,robbery
730,factory worker
1328,secret
1382,factory
1415,small town
1691,dance
1741,blindness and impaired vision
2122,death penalty
2356,immigrant
2480,eye operation
2481,eyesight
2486,fantasy
2487,naivety
2488,self-abandonment
2489,hereditary disease
2490,loss of eyesight
2624,czech
3737,dying and death
4580,van
6054,friendship
9826,murder
10508,teacher
11061,debt
13129,execution
14536,crime
15090,police officer
1245,illinois
2589,pet shop
6879,poodle
10183,independent film
11800,mockumentary
158225,terrier
158228,kimono
10183,independent film
187056,woman director
237,gay
1253,roommate
3230,male friendship
4037,in vitro fertilisation
9799,romantic comedy
9833,lesbian relationship
10198,gay relationship
10199,gay interest
6075,sport
187056,woman director
529,ku klux klan
579,american football
1482,trainer
1483,sports team
3060,race politics
3847,coaction
4106,apartheid
6075,sport
6270,high school
6984,racial segregation
7856,racist
9672,based on true story
155791,american football player
160910,xenophobia
222721,head coach
1449,underworld
3182,seduction
6152,supernatural
8377,pinhead
9748,revenge
10327,undead
15001,demon
17996,puzzle box
155619,attic
161208,cenobites
191564,body horror
3182,seduction
4424,pain
6154,hell
8377,pinhead
9663,sequel
10085,betrayal
10770,mad doctor
11221,blood
11536,sexual imagery
13006,torture
15001,demon
17973,skin
17996,puzzle box
18129,labyrinth
157782,mattress
157788,british soldier
157790,ring of fire
157791,self mutilation
161208,cenobites
190007,mental hospital
2334,nightclub
5611,game of dice
6024,scuplture
8377,pinhead
8378,cenobyten
12193,reporter
17996,puzzle box
156075,evil
161208,cenobites
220,berlin
290,angel
5768,urban life
9713,friends
10084,rescue
966,beach
1524,surfer
41240,madcap comedy
161276,anthropologist
188583,beach movie
65,holiday
3490,pop star
8508,party
9828,surf
11034,b movie
13130,teenager
188583,beach movie
1706,experiment
181304,fly the insect
4344,musical
242,new york
622,bet
643,horse race
1196,florida
1244,hungary
1317,card game
2355,american dream
2356,immigrant
2357,cleveland
6054,friendship
10183,independent film
1860,mutiny
2210,climate change
2984,iceberg
3312,nuclear missile
3772,heat
4776,race against time
6791,torpedo
8012,physicist
10085,betrayal
10124,laboratory
12654,armageddon
13040,electrocution
14601,explosion
15053,united nations
15246,sabotage
33782,diver
161264,religious fanatic
174244,brawl
198423,moral dilemma
206384,desertion
207656,mini submarine
217163,abandoned ship
219972,giant  squid
221816,disobeying orders
226381,minefield
227612,nuclear submarine
227613,meteor shower
227614,sky on fire
227615,van allen radiation belt
339,submarine
732,coma
2147,claustrophobia
2820,wound
3290,laser
3637,double agent
3722,human body
6380,shrinking
9741,radioactive
12101,miniaturization
13005,doctor
14760,scientist
15246,sabotage
159457,security
162365,military
168859,hypodermic needle
189401,brain surgery
208637,turbulence
226153,scuba diver
227609,blood clot in brain
227610,microscopic
3633,dracula
6737,frankenstein
12416,horror spoof
279,usa
387,california
5600,daughter
15363,bank robbery
15483,car chase
33457,alcoholic
41180,security guard
191845,bank heist
1299,monster
1422,boat
1719,paleontology
1963,expedition
3713,chase
3799,ship
5968,amazon
7994,water monster
13031,creature
14760,scientist
33696,sea monster
155489,classic horror
156317,lagoon
186188,fossil
209714,3d
223377,spear gun
852,chemical
14750,chemist
14760,scientist
160130,invisible man
189115,invisibility
53994,shrew
162521,flesh eating
207405,poverty row film
1815,atomic bomb
3243,flying saucer
9678,mind control
10891,giant robot
14909,alien invasion
41594,electricity
233325,energy absorption
2199,opera
9714,remake
15032,gothic horror
162846,ghost
1576,technology
2964,future
3713,chase
9748,revenge
9826,murder
10410,conspiracy
14544,robot
14601,explosion
14819,violence
293,female nudity
5595,sleepover
8224,cannabis
10226,neighbor
10714,serial killer
11798,slumber party
12339,slasher
155024,drill
187056,woman director
234906,murder spree
236431,gym showers
187056,woman director
12339,slasher
187056,woman director
3616,college
9815,psychic power
10058,sorority
12339,slasher
18028,hiding
173298,escaped mental patient
187056,woman director
194236,sorority house
293,female nudity
3358,haunted house
10058,sorority
10111,ouija
10112,ouija board
11221,blood
11798,slumber party
12339,slasher
171582,sorority girl
188552,scream queen
4345,tap dancing
282,video game
1299,monster
5019,loss of energy
5698,egg
6104,computer
10842,good vs evil
11615,internet
41645,based on video game
160189,giant egg
178853,animal trainer
191219,superhero kids
210024,anime
4720,ritual
5593,pornographic video
9844,car crash
159938,dvd
2708,hitman
6731,british
155453,gritty
591,cia
822,airport
977,cat
2606,jew
3454,orderly
3800,airplane
4604,father-in-law
5599,epistaxis
5600,daughter
5601,lost baggage
5602,urn
5604,pavilion
5605,volleyball
11612,hospital
13027,wedding
1803,drug addiction
2375,junkie
2671,heroin
3428,speed
3429,diet
6059,unsociability
33625,illegal prostitution
10183,independent film
169123,awol
169125,fort polk louisiana
169129,target practice
169130,guitar player
169131,exhaustion
169134,simulated battlefield
169136,military hardship discharge
169140,military discharge
169141,stockade
169143,fort leavenworth kansas
169144,peace sign
6078,politics
9937,suspense
5289,private life
6779,ladies' man
13005,doctor
170521,gynecologist
179536,charm
242,new york
428,nurse
572,sex
1326,infidelity
2483,nudity
9840,romance
10183,independent film
10226,neighbor
13130,teenager
178649,voyeurism
194998,curious
293,female nudity
331,tattoo
2135,radio
10337,cheat on husband
192789,eating contest
2337,pedophilia
5600,daughter
8685,anti-christ
33841,incest
570,rape
10873,school
14819,violence
2944,senator
6078,politics
212,london england
1436,inventor
2964,future
4379,time travel
4565,dystopia
5455,time machine
818,based on novel
1328,secret
1992,professor
2483,nudity
6152,supernatural
9826,murder
10224,haunting
18035,family
184130,doubt
616,witch
15001,demon
157667,warlock
4344,musical
4388,titanic
10181,based on play or musical
10329,wealth
209410,inscribed ring
10092,mystery
33457,alcoholic
33518,district attorney
195402,film noir
9935,travel
11034,b movie
11546,hitchhiker
155436,classic noir
195402,film noir
207405,poverty row film
1682,workers' quarter
2684,dancing class
4112,strike
5215,northern england
6278,scholarship
10551,ballet
2038,love of one's life
4896,wish
4957,sale of soul
5810,pact with the devil
15001,demon
188750,teuflisch
161868,child's point of view
166625,candlelight vigil
170365,good deed
170375,exotic dancer
170378,schoolteacher
170380,extra credit assignment
170383,disfigurement
170389,junior high school
170390,burn injury
187056,woman director
612,hotel
1706,experiment
6154,hell
10292,gore
10326,morgue
10327,undead
11221,blood
12377,zombie
14819,violence
15032,gothic horror
33505,gothic
157512,mutilation
162846,ghost
164092,blindness
189921,video nasty
208580,acid
210162,grim
210163,dire
215305,entrails
11931,spoof
41185,heiress
494,father son relationship
779,martial arts
797,showdown
5572,fistfight
6054,friendship
12965,duel
616,witch
4697,video
5774,forest
